Relative:208		
720.746	78.67	
721.085	79.84	
721.424	78.83	
721.763	80.55	
722.103	81.18	
722.442	80.02	
722.781	80.46	
723.12	79.93	
723.459	81.26	
723.798	79.74	
724.137	80.39	
724.476	81.02	
724.814	78.84	
725.153	81.45	
725.492	80.94	
725.83	83.29	
726.169	80.37	
726.508	81.21	
726.846	80.22	
727.185	82.74	
727.523	80.58	
727.861	82.22	
728.2	81.41	
728.538	82.88	
728.876	82.39	
729.215	80.86	
729.553	81.76	
729.891	82.35	
730.229	82.96	
730.567	84.13	
730.905	84.15	
731.243	83.04	
731.581	83	
731.918	83.05	
732.256	84.67	
732.594	85.3	
732.932	82.92	
733.269	85.1	
733.607	84.28	
733.944	85.72	
734.282	85.17	
734.619	82.95	
734.957	84.49	
735.294	84.65	
735.631	85.45	
735.969	84.89	
736.306	86.04	
736.643	85.53	
736.98	87.4	
737.317	87.46	
737.654	87.45	
737.991	86.17	
738.328	87.37	
738.665	85.97	
739.002	85.64	
739.339	88.88	
739.676	92.55	
740.012	88.66	
740.349	87.77	
740.685	89.44	
741.022	89.04	
741.359	90.62	
741.695	89.26	
742.031	88.43	
742.368	89.91	
742.704	90.84	
743.04	88.7	
743.377	91.19	
743.713	93.35	
744.049	90.88	
744.385	90.09	
744.721	92.23	
745.057	93.36	
745.393	91.49	
745.729	93.27	
746.065	90.8	
746.401	91.54	
746.736	89.98	
747.072	91.8	
747.408	91.11	
747.743	94.51	
748.079	96.45	
748.415	96.08	
748.75	94.24	
749.085	96.72	
749.421	93.11	
749.756	92.89	
750.091	95.35	
750.427	94.25	
750.762	95.48	
751.097	95.43	
751.432	96.39	
751.767	96.93	
752.102	96.38	
752.437	98.64	
752.772	95.7	
753.107	97.31	
753.442	97.7	
753.777	97.58	
754.111	96.44	
754.446	96.3	
754.781	97.53	
755.115	97.26	
755.45	99.21	
755.784	98.58	
756.119	98.23	
756.453	97.38	
756.787	96.52	
757.122	98.71	
757.456	99.31	
757.79	96.17	
758.124	97.63	
