USB2G13063_1:101		Capture_1:201		Capture_2:202		Capture_3:203		Capture_4:204		Capture_5:205		
846.062	371.83	846.062	353.22	846.062	359.5	846.062	360	846.062	390.28	846.062	366.17	
846.376	354.83	846.376	364.22	846.376	365.5	846.376	366	846.376	389.28	846.376	366.17	
846.691	371.83	846.691	349.22	846.691	362.5	846.691	353	846.691	386.28	846.691	370.17	
847.005	359.83	847.005	354.22	847.005	361.5	847.005	359	847.005	390.28	847.005	358.17	
847.32	357.83	847.32	349.22	847.32	352.5	847.32	350	847.32	387.28	847.32	351.17	
847.634	365.83	847.634	357.22	847.634	349.5	847.634	355	847.634	389.28	847.634	359.17	
847.949	357.83	847.949	340.22	847.949	357.5	847.949	356	847.949	383.28	847.949	348.17	
848.263	359.83	848.263	344.22	848.263	342.5	848.263	354	848.263	383.28	848.263	360.17	
848.577	363.83	848.577	352.22	848.577	347.5	848.577	357	848.577	378.28	848.577	356.17	
848.891	351.83	848.891	345.22	848.891	351.5	848.891	356	848.891	372.28	848.891	354.17	
849.205	344.83	849.205	349.22	849.205	342.5	849.205	355	849.205	382.28	849.205	348.17	
849.52	339.83	849.52	346.22	849.52	351.5	849.52	344	849.52	373.28	849.52	347.17	
849.834	359.83	849.834	347.22	849.834	355.5	849.834	341	849.834	375.28	849.834	348.17	
850.148	336.83	850.148	352.22	850.148	348.5	850.148	348	850.148	373.28	850.148	344.17	
850.462	345.83	850.462	341.22	850.462	341.5	850.462	347	850.462	373.28	850.462	343.17	
850.775	338.83	850.775	336.22	850.775	337.5	850.775	347	850.775	372.28	850.775	347.17	
851.089	339.83	851.089	343.22	851.089	337.5	851.089	346	851.089	371.28	851.089	347.17	
851.403	336.83	851.403	334.22	851.403	343.5	851.403	354	851.403	357.28	851.403	354.17	
851.717	339.83	851.717	333.22	851.717	342.5	851.717	345	851.717	363.28	851.717	350.17	
852.031	335.83	852.031	333.22	852.031	347.5	852.031	341	852.031	362.28	852.031	330.17	
852.344	342.83	852.344	333.22	852.344	334.5	852.344	340	852.344	359.28	852.344	345.17	
852.658	331.83	852.658	333.22	852.658	334.5	852.658	336	852.658	358.28	852.658	332.17	
852.972	326.83	852.972	327.22	852.972	335.5	852.972	331	852.972	361.28	852.972	336.17	
853.285	338.83	853.285	325.22	853.285	342.5	853.285	340	853.285	362.28	853.285	326.17	
853.599	337.83	853.599	331.22	853.599	334.5	853.599	348	853.599	361.28	853.599	337.17	
853.912	327.83	853.912	333.22	853.912	324.5	853.912	335	853.912	354.28	853.912	332.17	
854.225	337.83	854.225	319.22	854.225	325.5	854.225	338	854.225	354.28	854.225	338.17	
854.539	323.83	854.539	318.22	854.539	321.5	854.539	329	854.539	353.28	854.539	323.17	
854.852	326.83	854.852	313.22	854.852	321.5	854.852	330	854.852	355.28	854.852	326.17	
855.165	321.83	855.165	328.22	855.165	330.5	855.165	334	855.165	360.28	855.165	327.17	
855.478	320.83	855.478	327.22	855.478	331.5	855.478	321	855.478	347.28	855.478	318.17	
855.792	329.83	855.792	311.22	855.792	329.5	855.792	320	855.792	346.28	855.792	323.17	
856.105	316.83	856.105	312.22	856.105	312.5	856.105	328	856.105	339.28	856.105	328.17	
856.418	318.83	856.418	319.22	856.418	322.5	856.418	329	856.418	349.28	856.418	323.17	
856.731	321.83	856.731	316.22	856.731	321.5	856.731	315	856.731	333.28	856.731	315.17	
857.044	310.83	857.044	320.22	857.044	303.5	857.044	321	857.044	333.28	857.044	318.17	
857.357	320.83	857.357	311.22	857.357	320.5	857.357	326	857.357	335.28	857.357	314.17	
857.67	315.83	857.67	319.22	857.67	316.5	857.67	318	857.67	340.28	857.67	321.17	
857.982	317.83	857.982	318.22	857.982	325.5	857.982	309	857.982	340.28	857.982	315.17	
858.295	312.83	858.295	302.22	858.295	310.5	858.295	326	858.295	327.28	858.295	314.17	
858.608	317.83	858.608	299.22	858.608	312.5	858.608	320	858.608	342.28	858.608	313.17	
858.921	307.83	858.921	302.22	858.921	303.5	858.921	308	858.921	333.28	858.921	311.17	
859.233	301.83	859.233	307.22	859.233	296.5	859.233	303	859.233	331.28	859.233	314.17	
859.546	306.83	859.546	301.22	859.546	300.5	859.546	306	859.546	332.28	859.546	305.17	
859.858	294.83	859.858	299.22	859.858	293.5	859.858	309	859.858	330.28	859.858	312.17	
860.171	315.83	860.171	307.22	860.171	306.5	860.171	313	860.171	327.28	860.171	304.17	
860.483	307.83	860.483	303.22	860.483	309.5	860.483	306	860.483	326.28	860.483	306.17	
860.796	306.83	860.796	300.22	860.796	298.5	860.796	291	860.796	325.28	860.796	304.17	
861.108	307.83	861.108	295.22	861.108	290.5	861.108	302	861.108	320.28	861.108	295.17	
861.42	292.83	861.42	289.22	861.42	295.5	861.42	302	861.42	318.28	861.42	299.17	
861.733	287.83	861.733	297.22	861.733	299.5	861.733	296	861.733	318.28	861.733	295.17	
862.045	289.83	862.045	288.22	862.045	291.5	862.045	292	862.045	313.28	862.045	299.17	
862.357	295.83	862.357	296.22	862.357	288.5	862.357	289	862.357	317.28	862.357	298.17	
862.669	289.83	862.669	288.22	862.669	295.5	862.669	292	862.669	325.28	862.669	297.17	
862.981	282.83	862.981	279.22	862.981	278.5	862.981	289	862.981	311.28	862.981	295.17	
863.293	284.83	863.293	291.22	863.293	289.5	863.293	291	863.293	310.28	863.293	294.17	
863.605	282.83	863.605	278.22	863.605	280.5	863.605	291	863.605	308.28	863.605	291.17	
863.917	290.83	863.917	280.22	863.917	290.5	863.917	288	863.917	315.28	863.917	289.17	
864.229	296.83	864.229	287.22	864.229	291.5	864.229	290	864.229	304.28	864.229	283.17	
864.541	281.83	864.541	284.22	864.541	283.5	864.541	289	864.541	309.28	864.541	281.17	
864.852	292.83	864.852	287.22	864.852	283.5	864.852	283	864.852	296.28	864.852	288.17	
865.164	287.83	865.164	269.22	865.164	287.5	865.164	288	865.164	300.28	865.164	282.17	
865.476	289.83	865.476	285.22	865.476	285.5	865.476	295	865.476	306.28	865.476	268.17	
865.787	277.83	865.787	271.22	865.787	274.5	865.787	283	865.787	296.28	865.787	276.17	
866.099	278.83	866.099	272.22	866.099	274.5	866.099	280	866.099	303.28	866.099	282.17	
866.411	274.83	866.411	263.22	866.411	270.5	866.411	273	866.411	295.28	866.411	283.17	
866.722	271.83	866.722	267.22	866.722	275.5	866.722	283	866.722	297.28	866.722	274.17	
867.033	282.83	867.033	281.22	867.033	276.5	867.033	283	867.033	291.28	867.033	273.17	
867.345	269.83	867.345	278.22	867.345	277.5	867.345	271	867.345	290.28	867.345	267.17	
867.656	267.83	867.656	266.22	867.656	272.5	867.656	281	867.656	300.28	867.656	276.17	
867.967	270.83	867.967	263.22	867.967	266.5	867.967	269	867.967	292.28	867.967	272.17	
868.279	265.83	868.279	263.22	868.279	269.5	868.279	267	868.279	281.28	868.279	265.17	
868.59	267.83	868.59	263.22	868.59	263.5	868.59	272	868.59	292.28	868.59	257.17	
868.901	260.83	868.901	273.22	868.901	267.5	868.901	263	868.901	285.28	868.901	261.17	
869.212	260.83	869.212	263.22	869.212	268.5	869.212	267	869.212	280.28	869.212	258.17	
869.523	270.83	869.523	259.22	869.523	263.5	869.523	266	869.523	285.28	869.523	266.17	
869.834	261.83	869.834	260.22	869.834	259.5	869.834	260	869.834	285.28	869.834	252.17	
870.145	257.83	870.145	251.22	870.145	257.5	870.145	267	870.145	278.28	870.145	261.17	
870.456	255.83	870.456	254.22	870.456	254.5	870.456	253	870.456	282.28	870.456	255.17	
870.767	258.83	870.767	249.22	870.767	265.5	870.767	255	870.767	273.28	870.767	255.17	
871.078	244.83	871.078	247.22	871.078	257.5	871.078	249	871.078	273.28	871.078	262.17	
871.388	257.83	871.388	250.22	871.388	258.5	871.388	262	871.388	272.28	871.388	252.17	
871.699	249.83	871.699	243.22	871.699	263.5	871.699	255	871.699	269.28	871.699	246.17	
872.01	249.83	872.01	251.22	872.01	247.5	872.01	249	872.01	263.28	872.01	249.17	
872.32	247.83	872.32	248.22	872.32	255.5	872.32	248	872.32	276.28	872.32	249.17	
872.631	251.83	872.631	246.22	872.631	248.5	872.631	249	872.631	266.28	872.631	259.17	
872.942	237.83	872.942	240.22	872.942	239.5	872.942	247	872.942	256.28	872.942	248.17	
873.252	242.83	873.252	237.22	873.252	244.5	873.252	258	873.252	262.28	873.252	242.17	
873.562	243.83	873.562	241.22	873.562	239.5	873.562	254	873.562	262.28	873.562	241.17	
873.873	234.83	873.873	242.22	873.873	243.5	873.873	242	873.873	255.28	873.873	243.17	
874.183	240.83	874.183	233.22	874.183	236.5	874.183	248	874.183	262.28	874.183	246.17	
874.493	237.83	874.493	240.22	874.493	236.5	874.493	240	874.493	259.28	874.493	243.17	
874.804	243.83	874.804	228.22	874.804	246.5	874.804	238	874.804	261.28	874.804	235.17	
875.114	237.83	875.114	236.22	875.114	241.5	875.114	232	875.114	261.28	875.114	245.17	
875.424	233.83	875.424	228.22	875.424	228.5	875.424	236	875.424	248.28	875.424	235.17	
875.734	234.83	875.734	227.22	875.734	229.5	875.734	245	875.734	262.28	875.734	231.17	
876.044	232.83	876.044	233.22	876.044	235.5	876.044	232	876.044	256.28	876.044	232.17	
876.354	228.83	876.354	232.22	876.354	239.5	876.354	235	876.354	244.28	876.354	238.17	
876.664	228.83	876.664	228.22	876.664	228.5	876.664	233	876.664	248.28	876.664	229.17	
876.974	236.83	876.974	230.22	876.974	233.5	876.974	236	876.974	248.28	876.974	234.17	
877.284	227.83	877.284	220.22	877.284	227.5	877.284	231	877.284	249.28	877.284	229.17	
877.594	228.83	877.594	225.22	877.594	225.5	877.594	225	877.594	244.28	877.594	227.17	
877.903	223.83	877.903	225.22	877.903	217.5	877.903	222	877.903	241.28	877.903	226.17	
878.213	226.83	878.213	217.22	878.213	230.5	878.213	226	878.213	236.28	878.213	222.17	
878.523	217.83	878.523	220.22	878.523	229.5	878.523	220	878.523	246.28	878.523	228.17	
878.832	218.83	878.832	221.22	878.832	225.5	878.832	230	878.832	238.28	878.832	214.17	
879.142	225.83	879.142	218.22	879.142	229.5	879.142	223	879.142	236.28	879.142	222.17	
879.451	215.83	879.451	223.22	879.451	219.5	879.451	224	879.451	235.28	879.451	224.17	
879.761	223.83	879.761	208.22	879.761	217.5	879.761	215	879.761	230.28	879.761	216.17	
880.07	226.83	880.07	217.22	880.07	222.5	880.07	219	880.07	243.28	880.07	214.17	
880.379	224.83	880.379	221.22	880.379	211.5	880.379	215	880.379	245.28	880.379	223.17	
880.689	218.83	880.689	217.22	880.689	220.5	880.689	214	880.689	241.28	880.689	221.17	
880.998	209.83	880.998	218.22	880.998	218.5	880.998	220	880.998	231.28	880.998	220.17	
881.307	216.83	881.307	219.22	881.307	219.5	881.307	218	881.307	231.28	881.307	202.17	
881.616	219.83	881.616	216.22	881.616	213.5	881.616	214	881.616	227.28	881.616	219.17	
881.926	213.83	881.926	205.22	881.926	216.5	881.926	220	881.926	221.28	881.926	217.17	
882.235	211.83	882.235	207.22	882.235	213.5	882.235	210	882.235	234.28	882.235	214.17	
882.544	209.83	882.544	211.22	882.544	214.5	882.544	212	882.544	232.28	882.544	212.17	
882.853	221.83	882.853	209.22	882.853	210.5	882.853	221	882.853	239.28	882.853	216.17	
883.162	205.83	883.162	215.22	883.162	210.5	883.162	216	883.162	237.28	883.162	220.17	
883.47	214.83	883.47	202.22	883.47	211.5	883.47	215	883.47	233.28	883.47	218.17	
883.779	206.83	883.779	202.22	883.779	208.5	883.779	213	883.779	224.28	883.779	202.17	
884.088	215.83	884.088	213.22	884.088	204.5	884.088	214	884.088	227.28	884.088	206.17	
884.397	205.83	884.397	207.22	884.397	203.5	884.397	217	884.397	221.28	884.397	203.17	
884.705	210.83	884.705	209.22	884.705	212.5	884.705	206	884.705	226.28	884.705	218.17	
885.014	205.83	885.014	199.22	885.014	216.5	885.014	201	885.014	224.28	885.014	214.17	
885.323	205.83	885.323	205.22	885.323	210.5	885.323	213	885.323	224.28	885.323	213.17	
885.631	198.83	885.631	207.22	885.631	211.5	885.631	210	885.631	230.28	885.631	208.17	
885.94	207.83	885.94	206.22	885.94	199.5	885.94	200	885.94	218.28	885.94	208.17	
886.248	199.83	886.248	198.22	886.248	207.5	886.248	204	886.248	227.28	886.248	206.17	
886.556	203.83	886.556	210.22	886.556	208.5	886.556	213	886.556	216.28	886.556	212.17	
886.865	203.83	886.865	205.22	886.865	209.5	886.865	209	886.865	209.28	886.865	201.17	
887.173	205.83	887.173	202.22	887.173	201.5	887.173	208	887.173	215.28	887.173	196.17	
887.481	207.83	887.481	199.22	887.481	198.5	887.481	212	887.481	217.28	887.481	204.17	
887.789	201.83	887.789	203.22	887.789	202.5	887.789	206	887.789	219.28	887.789	200.17	
888.098	206.83	888.098	200.22	888.098	198.5	888.098	201	888.098	214.28	888.098	211.17	
888.406	210.83	888.406	187.22	888.406	203.5	888.406	203	888.406	218.28	888.406	207.17	
888.714	194.83	888.714	202.22	888.714	196.5	888.714	193	888.714	215.28	888.714	200.17	
889.022	199.83	889.022	202.22	889.022	201.5	889.022	203	889.022	217.28	889.022	202.17	
889.33	201.83	889.33	193.22	889.33	201.5	889.33	199	889.33	217.28	889.33	200.17	
889.638	210.83	889.638	194.22	889.638	199.5	889.638	196	889.638	211.28	889.638	201.17	
889.945	199.83	889.945	186.22	889.945	195.5	889.945	197	889.945	218.28	889.945	197.17	
890.253	195.83	890.253	188.22	890.253	197.5	890.253	198	890.253	213.28	890.253	200.17	
890.561	205.83	890.561	200.22	890.561	195.5	890.561	201	890.561	207.28	890.561	204.17	
890.869	197.83	890.869	195.22	890.869	201.5	890.869	199	890.869	211.28	890.869	202.17	
891.176	200.83	891.176	193.22	891.176	196.5	891.176	196	891.176	217.28	891.176	202.17	
891.484	199.83	891.484	202.22	891.484	198.5	891.484	196	891.484	209.28	891.484	200.17	
891.791	192.83	891.791	193.22	891.791	200.5	891.791	194	891.791	215.28	891.791	190.17	
892.099	202.83	892.099	191.22	892.099	202.5	892.099	203	892.099	208.28	892.099	193.17	
892.406	191.83	892.406	187.22	892.406	194.5	892.406	191	892.406	212.28	892.406	198.17	
892.714	194.83	892.714	194.22	892.714	197.5	892.714	199	892.714	198.28	892.714	185.17	
893.021	195.83	893.021	191.22	893.021	192.5	893.021	196	893.021	211.28	893.021	195.17	
893.328	188.83	893.328	194.22	893.328	192.5	893.328	198	893.328	213.28	893.328	205.17	
893.636	193.83	893.636	189.22	893.636	188.5	893.636	191	893.636	207.28	893.636	199.17	
893.943	191.83	893.943	189.22	893.943	191.5	893.943	197	893.943	211.28	893.943	198.17	
894.25	198.83	894.25	192.22	894.25	185.5	894.25	192	894.25	209.28	894.25	187.17	
894.557	202.83	894.557	183.22	894.557	189.5	894.557	194	894.557	205.28	894.557	190.17	
894.864	177.83	894.864	182.22	894.864	181.5	894.864	192	894.864	206.28	894.864	184.17	
895.171	184.83	895.171	178.22	895.171	182.5	895.171	189	895.171	193.28	895.171	184.17	
895.478	187.83	895.478	182.22	895.478	184.5	895.478	186	895.478	199.28	895.478	192.17	
895.785	188.83	895.785	189.22	895.785	188.5	895.785	198	895.785	200.28	895.785	190.17	
896.092	196.83	896.092	185.22	896.092	186.5	896.092	198	896.092	206.28	896.092	182.17	
896.399	192.83	896.399	184.22	896.399	187.5	896.399	184	896.399	192.28	896.399	194.17	
896.705	194.83	896.705	186.22	896.705	191.5	896.705	187	896.705	201.28	896.705	186.17	
897.012	181.83	897.012	180.22	897.012	192.5	897.012	185	897.012	205.28	897.012	189.17	
897.319	181.83	897.319	181.22	897.319	188.5	897.319	193	897.319	196.28	897.319	184.17	
897.625	184.83	897.625	182.22	897.625	183.5	897.625	179	897.625	198.28	897.625	180.17	
897.932	178.83	897.932	184.22	897.932	185.5	897.932	186	897.932	197.28	897.932	192.17	
898.239	182.83	898.239	181.22	898.239	186.5	898.239	190	898.239	204.28	898.239	183.17	
898.545	181.83	898.545	181.22	898.545	180.5	898.545	183	898.545	201.28	898.545	181.17	
898.851	182.83	898.851	184.22	898.851	188.5	898.851	187	898.851	205.28	898.851	183.17	
899.158	181.83	899.158	182.22	899.158	183.5	899.158	177	899.158	198.28	899.158	177.17	
899.464	181.83	899.464	184.22	899.464	180.5	899.464	184	899.464	199.28	899.464	181.17	
899.77	171.83	899.77	180.22	899.77	176.5	899.77	181	899.77	199.28	899.77	183.17	
900.077	179.83	900.077	179.22	900.077	181.5	900.077	180	900.077	190.28	900.077	169.17	
900.383	179.83	900.383	176.22	900.383	178.5	900.383	187	900.383	193.28	900.383	181.17	
900.689	189.83	900.689	182.22	900.689	176.5	900.689	177	900.689	191.28	900.689	181.17	
900.995	186.83	900.995	164.22	900.995	167.5	900.995	175	900.995	188.28	900.995	182.17	
901.301	176.83	901.301	176.22	901.301	176.5	901.301	178	901.301	197.28	901.301	177.17	
901.607	173.83	901.607	176.22	901.607	175.5	901.607	181	901.607	192.28	901.607	179.17	
901.913	171.83	901.913	173.22	901.913	177.5	901.913	173	901.913	185.28	901.913	176.17	
902.219	171.83	902.219	173.22	902.219	172.5	902.219	185	902.219	189.28	902.219	173.17	
902.525	174.83	902.525	177.22	902.525	172.5	902.525	171	902.525	187.28	902.525	175.17	
902.83	183.83	902.83	166.22	902.83	171.5	902.83	177	902.83	189.28	902.83	175.17	
903.136	172.83	903.136	173.22	903.136	173.5	903.136	171	903.136	195.28	903.136	178.17	
903.442	175.83	903.442	172.22	903.442	163.5	903.442	173	903.442	180.28	903.442	170.17	
903.747	173.83	903.747	177.22	903.747	173.5	903.747	180	903.747	186.28	903.747	168.17	
904.053	162.83	904.053	172.22	904.053	168.5	904.053	175	904.053	186.28	904.053	170.17	
904.358	166.83	904.358	175.22	904.358	163.5	904.358	167	904.358	188.28	904.358	169.17	
904.664	176.83	904.664	169.22	904.664	175.5	904.664	178	904.664	184.28	904.664	165.17	
904.969	163.83	904.969	169.22	904.969	178.5	904.969	187	904.969	187.28	904.969	180.17	
905.275	168.83	905.275	177.22	905.275	171.5	905.275	168	905.275	194.28	905.275	175.17	
905.58	167.83	905.58	157.22	905.58	170.5	905.58	177	905.58	179.28	905.58	167.17	
905.885	173.83	905.885	161.22	905.885	175.5	905.885	175	905.885	189.28	905.885	167.17	
906.191	172.83	906.191	166.22	906.191	169.5	906.191	180	906.191	173.28	906.191	167.17	
906.496	162.83	906.496	163.22	906.496	176.5	906.496	165	906.496	179.28	906.496	160.17	
906.801	171.83	906.801	164.22	906.801	170.5	906.801	171	906.801	170.28	906.801	166.17	
907.106	166.83	907.106	171.22	907.106	169.5	907.106	168	907.106	178.28	907.106	169.17	
907.411	167.83	907.411	167.22	907.411	166.5	907.411	171	907.411	179.28	907.411	165.17	
907.716	169.83	907.716	169.22	907.716	168.5	907.716	170	907.716	177.28	907.716	166.17	
908.021	162.83	908.021	171.22	908.021	162.5	908.021	168	908.021	177.28	908.021	162.17	
908.326	169.83	908.326	161.22	908.326	159.5	908.326	177	908.326	171.28	908.326	163.17	
908.631	166.83	908.631	163.22	908.631	161.5	908.631	157	908.631	171.28	908.631	162.17	
908.935	162.83	908.935	161.22	908.935	163.5	908.935	161	908.935	176.28	908.935	167.17	
909.24	159.83	909.24	149.22	909.24	162.5	909.24	164	909.24	175.28	909.24	159.17	
909.545	155.83	909.545	162.22	909.545	157.5	909.545	164	909.545	174.28	909.545	159.17	
909.849	164.83	909.849	154.22	909.849	162.5	909.849	161	909.849	176.28	909.849	164.17	
910.154	158.83	910.154	158.22	910.154	166.5	910.154	158	910.154	169.28	910.154	161.17	
910.459	160.83	910.459	166.22	910.459	170.5	910.459	163	910.459	176.28	910.459	158.17	
910.763	159.83	910.763	158.22	910.763	163.5	910.763	165	910.763	176.28	910.763	154.17	
911.067	162.83	911.067	163.22	911.067	164.5	911.067	168	911.067	174.28	911.067	163.17	
911.372	160.83	911.372	159.22	911.372	160.5	911.372	163	911.372	176.28	911.372	168.17	
911.676	158.83	911.676	155.22	911.676	162.5	911.676	164	911.676	172.28	911.676	168.17	
911.98	155.83	911.98	162.22	911.98	157.5	911.98	161	911.98	177.28	911.98	164.17	
912.285	163.83	912.285	162.22	912.285	157.5	912.285	165	912.285	165.28	912.285	162.17	
912.589	159.83	912.589	156.22	912.589	164.5	912.589	162	912.589	166.28	912.589	154.17	
912.893	152.83	912.893	158.22	912.893	163.5	912.893	159	912.893	169.28	912.893	163.17	
913.197	159.83	913.197	159.22	913.197	153.5	913.197	160	913.197	168.28	913.197	165.17	
913.501	153.83	913.501	153.22	913.501	153.5	913.501	154	913.501	166.28	913.501	155.17	
913.805	161.83	913.805	162.22	913.805	158.5	913.805	157	913.805	170.28	913.805	158.17	
914.109	148.83	914.109	151.22	914.109	150.5	914.109	149	914.109	172.28	914.109	150.17	
914.413	158.83	914.413	161.22	914.413	153.5	914.413	156	914.413	166.28	914.413	157.17	
914.717	150.83	914.717	159.22	914.717	155.5	914.717	158	914.717	168.28	914.717	153.17	
915.02	158.83	915.02	155.22	915.02	160.5	915.02	162	915.02	161.28	915.02	147.17	
915.324	154.83	915.324	153.22	915.324	153.5	915.324	155	915.324	167.28	915.324	157.17	
915.628	149.83	915.628	149.22	915.628	148.5	915.628	152	915.628	164.28	915.628	148.17	
915.932	150.83	915.932	156.22	915.932	145.5	915.932	150	915.932	166.28	915.932	145.17	
916.235	158.83	916.235	154.22	916.235	153.5	916.235	147	916.235	159.28	916.235	154.17	
916.539	167.83	916.539	149.22	916.539	153.5	916.539	152	916.539	161.28	916.539	153.17	
916.842	157.83	916.842	154.22	916.842	149.5	916.842	156	916.842	166.28	916.842	149.17	
917.146	157.83	917.146	145.22	917.146	147.5	917.146	143	917.146	155.28	917.146	157.17	
917.449	153.83	917.449	146.22	917.449	144.5	917.449	149	917.449	157.28	917.449	146.17	
917.752	148.83	917.752	154.22	917.752	152.5	917.752	152	917.752	163.28	917.752	146.17	
918.056	152.83	918.056	149.22	918.056	147.5	918.056	135	918.056	157.28	918.056	151.17	
918.359	157.83	918.359	146.22	918.359	152.5	918.359	142	918.359	159.28	918.359	151.17	
918.662	144.83	918.662	144.22	918.662	144.5	918.662	148	918.662	158.28	918.662	146.17	
918.965	145.83	918.965	148.22	918.965	149.5	918.965	149	918.965	166.28	918.965	138.17	
919.268	159.83	919.268	142.22	919.268	148.5	919.268	147	919.268	161.28	919.268	149.17	
919.571	140.83	919.571	140.22	919.571	148.5	919.571	153	919.571	154.28	919.571	144.17	
919.874	152.83	919.874	140.22	919.874	148.5	919.874	148	919.874	158.28	919.874	142.17	
920.177	148.83	920.177	149.22	920.177	147.5	920.177	147	920.177	157.28	920.177	143.17	
920.48	142.83	920.48	139.22	920.48	151.5	920.48	145	920.48	151.28	920.48	142.17	
920.783	139.83	920.783	139.22	920.783	142.5	920.783	143	920.783	153.28	920.783	134.17	
921.086	145.83	921.086	138.22	921.086	141.5	921.086	146	921.086	149.28	921.086	145.17	
921.388	143.83	921.388	141.22	921.388	142.5	921.388	149	921.388	147.28	921.388	140.17	
921.691	144.83	921.691	143.22	921.691	142.5	921.691	144	921.691	162.28	921.691	138.17	
921.994	140.83	921.994	137.22	921.994	139.5	921.994	137	921.994	147.28	921.994	139.17	
922.296	139.83	922.296	139.22	922.296	139.5	922.296	150	922.296	156.28	922.296	145.17	
922.599	140.83	922.599	137.22	922.599	131.5	922.599	145	922.599	147.28	922.599	139.17	
922.901	142.83	922.901	141.22	922.901	145.5	922.901	145	922.901	147.28	922.901	140.17	
923.204	136.83	923.204	138.22	923.204	138.5	923.204	138	923.204	147.28	923.204	135.17	
923.506	132.83	923.506	132.22	923.506	138.5	923.506	138	923.506	142.28	923.506	143.17	
923.808	139.83	923.808	140.22	923.808	149.5	923.808	152	923.808	153.28	923.808	135.17	
924.111	145.83	924.111	140.22	924.111	140.5	924.111	144	924.111	154.28	924.111	140.17	
924.413	136.83	924.413	130.22	924.413	140.5	924.413	130	924.413	144.28	924.413	141.17	
924.715	134.83	924.715	135.22	924.715	128.5	924.715	135	924.715	149.28	924.715	132.17	
925.017	138.83	925.017	130.22	925.017	136.5	925.017	140	925.017	141.28	925.017	136.17	
925.319	138.83	925.319	134.22	925.319	135.5	925.319	137	925.319	155.28	925.319	138.17	
925.621	134.83	925.621	135.22	925.621	134.5	925.621	134	925.621	142.28	925.621	129.17	
925.923	132.83	925.923	132.22	925.923	132.5	925.923	127	925.923	137.28	925.923	139.17	
926.225	130.83	926.225	127.22	926.225	137.5	926.225	135	926.225	147.28	926.225	139.17	
926.527	137.83	926.527	130.22	926.527	129.5	926.527	133	926.527	143.28	926.527	136.17	
926.829	132.83	926.829	128.22	926.829	131.5	926.829	129	926.829	141.28	926.829	131.17	
927.13	124.83	927.13	120.22	927.13	127.5	927.13	141	927.13	134.28	927.13	133.17	
927.432	133.83	927.432	131.22	927.432	133.5	927.432	127	927.432	138.28	927.432	128.17	
927.734	130.83	927.734	124.22	927.734	143.5	927.734	135	927.734	145.28	927.734	131.17	
928.035	128.83	928.035	131.22	928.035	132.5	928.035	130	928.035	138.28	928.035	130.17	
928.337	126.83	928.337	129.22	928.337	128.5	928.337	136	928.337	133.28	928.337	125.17	
928.639	130.83	928.639	125.22	928.639	136.5	928.639	127	928.639	141.28	928.639	127.17	
928.94	122.83	928.94	126.22	928.94	120.5	928.94	134	928.94	133.28	928.94	128.17	
929.241	128.83	929.241	128.22	929.241	131.5	929.241	133	929.241	140.28	929.241	130.17	
929.543	124.83	929.543	126.22	929.543	123.5	929.543	125	929.543	132.28	929.543	122.17	
929.844	125.83	929.844	134.22	929.844	128.5	929.844	134	929.844	138.28	929.844	126.17	
930.145	128.83	930.145	122.22	930.145	122.5	930.145	125	930.145	129.28	930.145	129.17	
930.447	123.83	930.447	120.22	930.447	119.5	930.447	123	930.447	130.28	930.447	125.17	
930.748	124.83	930.748	120.22	930.748	127.5	930.748	127	930.748	134.28	930.748	122.17	
931.049	124.83	931.049	119.22	931.049	120.5	931.049	122	931.049	132.28	931.049	126.17	
931.35	117.83	931.35	120.22	931.35	125.5	931.35	121	931.35	127.28	931.35	117.17	
931.651	123.83	931.651	122.22	931.651	122.5	931.651	122	931.651	132.28	931.651	120.17	
931.952	118.83	931.952	123.22	931.952	124.5	931.952	118	931.952	130.28	931.952	119.17	
932.253	120.83	932.253	118.22	932.253	118.5	932.253	123	932.253	128.28	932.253	119.17	
932.554	114.83	932.554	118.22	932.554	130.5	932.554	118	932.554	121.28	932.554	118.17	
932.854	111.83	932.854	112.22	932.854	115.5	932.854	121	932.854	126.28	932.854	116.17	
933.155	113.83	933.155	116.22	933.155	116.5	933.155	117	933.155	117.28	933.155	111.17	
933.456	112.83	933.456	112.22	933.456	111.5	933.456	118	933.456	125.28	933.456	119.17	
933.756	120.83	933.756	120.22	933.756	120.5	933.756	116	933.756	124.28	933.756	116.17	
934.057	109.83	934.057	109.22	934.057	112.5	934.057	111	934.057	115.28	934.057	111.17	
934.358	109.83	934.358	110.22	934.358	111.5	934.358	119	934.358	114.28	934.358	112.17	
934.658	114.83	934.658	114.22	934.658	107.5	934.658	119	934.658	118.28	934.658	111.17	
934.959	112.83	934.959	111.22	934.959	111.5	934.959	112	934.959	122.28	934.959	116.17	
935.259	103.83	935.259	108.22	935.259	103.5	935.259	116	935.259	115.28	935.259	107.17	
935.559	102.83	935.559	102.22	935.559	105.5	935.559	106	935.559	115.28	935.559	103.17	
935.86	104.83	935.86	103.22	935.86	110.5	935.86	102	935.86	113.28	935.86	111.17	
936.16	107.83	936.16	99.22	936.16	97.5	936.16	103	936.16	116.28	936.16	103.17	
936.46	102.83	936.46	105.22	936.46	98.5	936.46	100	936.46	109.28	936.46	100.17	
936.76	98.83	936.76	98.22	936.76	100.5	936.76	91	936.76	110.28	936.76	104.17	
