USB2G13063_1:101		Capture_2:202		Capture_3:203		Capture_4:204		Capture_5:205		Capture_6:206		
951.999	39.78	951.999	78.39	951.999	78.17	951.999	74.61	951.999	80.83	951.999	70.5	
952.297	33.78	952.297	76.39	952.297	84.17	952.297	79.61	952.297	78.83	952.297	79.5	
952.594	34.78	952.594	73.39	952.594	77.17	952.594	77.61	952.594	74.83	952.594	77.5	
952.891	32.78	952.891	80.39	952.891	79.17	952.891	82.61	952.891	76.83	952.891	81.5	
953.189	36.78	953.189	76.39	953.189	80.17	953.189	78.61	953.189	76.83	953.189	79.5	
953.486	34.78	953.486	72.39	953.486	84.17	953.486	86.61	953.486	77.83	953.486	77.5	
953.783	36.78	953.783	72.39	953.783	81.17	953.783	79.61	953.783	76.83	953.783	80.5	
954.08	35.78	954.08	69.39	954.08	83.17	954.08	79.61	954.08	80.83	954.08	80.5	
954.377	34.78	954.377	74.39	954.377	81.17	954.377	82.61	954.377	76.83	954.377	73.5	
954.674	35.78	954.674	78.39	954.674	81.17	954.674	81.61	954.674	75.83	954.674	82.5	
954.971	34.78	954.971	75.39	954.971	83.17	954.971	80.61	954.971	84.83	954.971	80.5	
955.268	37.78	955.268	81.39	955.268	83.17	955.268	84.61	955.268	81.83	955.268	80.5	
955.565	35.78	955.565	80.39	955.565	82.17	955.565	88.61	955.565	80.83	955.565	73.5	
955.862	35.78	955.862	78.39	955.862	78.17	955.862	80.61	955.862	79.83	955.862	79.5	
956.159	34.78	956.159	75.39	956.159	85.17	956.159	81.61	956.159	79.83	956.159	75.5	
956.456	38.78	956.456	80.39	956.456	87.17	956.456	88.61	956.456	74.83	956.456	73.5	
956.752	34.78	956.752	80.39	956.752	81.17	956.752	84.61	956.752	77.83	956.752	79.5	
957.049	35.78	957.049	78.39	957.049	81.17	957.049	82.61	957.049	76.83	957.049	80.5	
957.346	38.78	957.346	76.39	957.346	89.17	957.346	86.61	957.346	84.83	957.346	77.5	
957.642	35.78	957.642	77.39	957.642	78.17	957.642	85.61	957.642	78.83	957.642	80.5	
957.939	32.78	957.939	82.39	957.939	75.17	957.939	87.61	957.939	76.83	957.939	75.5	
958.235	40.78	958.235	78.39	958.235	83.17	958.235	83.61	958.235	79.83	958.235	78.5	
958.531	42.78	958.531	78.39	958.531	90.17	958.531	85.61	958.531	92.83	958.531	82.5	
958.828	37.78	958.828	83.39	958.828	81.17	958.828	84.61	958.828	81.83	958.828	80.5	
959.124	33.78	959.124	78.39	959.124	88.17	959.124	85.61	959.124	74.83	959.124	74.5	
959.42	36.78	959.42	78.39	959.42	80.17	959.42	78.61	959.42	75.83	959.42	80.5	
959.716	33.78	959.716	72.39	959.716	84.17	959.716	83.61	959.716	85.83	959.716	80.5	
960.012	37.78	960.012	77.39	960.012	83.17	960.012	80.61	960.012	73.83	960.012	84.5	
960.309	32.78	960.309	73.39	960.309	81.17	960.309	80.61	960.309	75.83	960.309	80.5	
960.605	34.78	960.605	77.39	960.605	82.17	960.605	87.61	960.605	78.83	960.605	74.5	
960.901	33.78	960.901	80.39	960.901	81.17	960.901	85.61	960.901	83.83	960.901	77.5	
961.196	35.78	961.196	80.39	961.196	80.17	961.196	82.61	961.196	76.83	961.196	81.5	
961.492	34.78	961.492	73.39	961.492	84.17	961.492	84.61	961.492	78.83	961.492	79.5	
961.788	38.78	961.788	82.39	961.788	85.17	961.788	84.61	961.788	84.83	961.788	79.5	
962.084	36.78	962.084	76.39	962.084	84.17	962.084	89.61	962.084	77.83	962.084	78.5	
962.38	37.78	962.38	78.39	962.38	80.17	962.38	80.61	962.38	79.83	962.38	76.5	
962.675	33.78	962.675	80.39	962.675	77.17	962.675	76.61	962.675	73.83	962.675	79.5	
962.971	35.78	962.971	83.39	962.971	84.17	962.971	89.61	962.971	84.83	962.971	83.5	
963.266	35.78	963.266	73.39	963.266	84.17	963.266	83.61	963.266	73.83	963.266	82.5	
963.562	39.78	963.562	82.39	963.562	79.17	963.562	80.61	963.562	77.83	963.562	73.5	
963.857	37.78	963.857	85.39	963.857	87.17	963.857	79.61	963.857	76.83	963.857	79.5	
964.153	36.78	964.153	76.39	964.153	79.17	964.153	81.61	964.153	82.83	964.153	73.5	
964.448	26.78	964.448	76.39	964.448	78.17	964.448	78.61	964.448	76.83	964.448	76.5	
964.743	40.78	964.743	72.39	964.743	79.17	964.743	79.61	964.743	82.83	964.743	74.5	
965.038	36.78	965.038	80.39	965.038	80.17	965.038	81.61	965.038	78.83	965.038	73.5	
965.334	45.78	965.334	81.39	965.334	77.17	965.334	85.61	965.334	71.83	965.334	81.5	
965.629	34.78	965.629	76.39	965.629	75.17	965.629	86.61	965.629	79.83	965.629	81.5	
965.924	35.78	965.924	73.39	965.924	80.17	965.924	78.61	965.924	72.83	965.924	78.5	
966.219	33.78	966.219	73.39	966.219	84.17	966.219	76.61	966.219	81.83	966.219	78.5	
966.514	37.78	966.514	78.39	966.514	80.17	966.514	84.61	966.514	72.83	966.514	74.5	
966.809	29.78	966.809	72.39	966.809	76.17	966.809	76.61	966.809	76.83	966.809	71.5	
967.104	34.78	967.104	77.39	967.104	77.17	967.104	77.61	967.104	77.83	967.104	78.5	
967.398	32.78	967.398	74.39	967.398	83.17	967.398	80.61	967.398	74.83	967.398	78.5	
967.693	32.78	967.693	72.39	967.693	79.17	967.693	88.61	967.693	71.83	967.693	73.5	
967.988	32.78	967.988	71.39	967.988	77.17	967.988	80.61	967.988	71.83	967.988	67.5	
968.283	33.78	968.283	74.39	968.283	74.17	968.283	73.61	968.283	76.83	968.283	73.5	
968.577	32.78	968.577	77.39	968.577	78.17	968.577	75.61	968.577	68.83	968.577	70.5	
968.872	37.78	968.872	73.39	968.872	78.17	968.872	72.61	968.872	74.83	968.872	75.5	
969.166	32.78	969.166	68.39	969.166	76.17	969.166	78.61	969.166	71.83	969.166	71.5	
969.461	34.78	969.461	67.39	969.461	73.17	969.461	78.61	969.461	71.83	969.461	73.5	
969.755	30.78	969.755	73.39	969.755	72.17	969.755	77.61	969.755	69.83	969.755	74.5	
970.049	39.78	970.049	68.39	970.049	73.17	970.049	78.61	970.049	68.83	970.049	75.5	
970.344	34.78	970.344	72.39	970.344	74.17	970.344	76.61	970.344	72.83	970.344	71.5	
970.638	41.78	970.638	75.39	970.638	78.17	970.638	79.61	970.638	75.83	970.638	77.5	
970.932	35.78	970.932	71.39	970.932	70.17	970.932	78.61	970.932	69.83	970.932	66.5	
971.226	35.78	971.226	65.39	971.226	72.17	971.226	76.61	971.226	66.83	971.226	71.5	
971.52	38.78	971.52	64.39	971.52	74.17	971.52	77.61	971.52	73.83	971.52	71.5	
971.814	33.78	971.814	70.39	971.814	72.17	971.814	70.61	971.814	69.83	971.814	68.5	
972.108	31.78	972.108	73.39	972.108	70.17	972.108	68.61	972.108	75.83	972.108	72.5	
972.402	34.78	972.402	70.39	972.402	72.17	972.402	72.61	972.402	70.83	972.402	68.5	
972.696	33.78	972.696	61.39	972.696	68.17	972.696	66.61	972.696	70.83	972.696	68.5	
972.99	30.78	972.99	63.39	972.99	71.17	972.99	67.61	972.99	68.83	972.99	66.5	
973.284	31.78	973.284	67.39	973.284	73.17	973.284	69.61	973.284	71.83	973.284	69.5	
973.577	32.78	973.577	71.39	973.577	74.17	973.577	72.61	973.577	68.83	973.577	70.5	
973.871	32.78	973.871	69.39	973.871	68.17	973.871	67.61	973.871	72.83	973.871	64.5	
974.164	30.78	974.164	66.39	974.164	70.17	974.164	67.61	974.164	63.83	974.164	71.5	
974.458	34.78	974.458	62.39	974.458	73.17	974.458	69.61	974.458	64.83	974.458	63.5	
974.752	29.78	974.752	63.39	974.752	70.17	974.752	69.61	974.752	63.83	974.752	66.5	
975.045	38.78	975.045	69.39	975.045	67.17	975.045	75.61	975.045	73.83	975.045	68.5	
975.338	31.78	975.338	67.39	975.338	73.17	975.338	64.61	975.338	66.83	975.338	64.5	
975.632	36.78	975.632	74.39	975.632	66.17	975.632	71.61	975.632	65.83	975.632	67.5	
975.925	36.78	975.925	66.39	975.925	65.17	975.925	69.61	975.925	68.83	975.925	74.5	
976.218	33.78	976.218	69.39	976.218	69.17	976.218	70.61	976.218	67.83	976.218	68.5	
976.511	37.78	976.511	66.39	976.511	59.17	976.511	74.61	976.511	66.83	976.511	67.5	
976.805	33.78	976.805	61.39	976.805	72.17	976.805	66.61	976.805	62.83	976.805	69.5	
977.098	29.78	977.098	69.39	977.098	72.17	977.098	69.61	977.098	68.83	977.098	67.5	
977.391	31.78	977.391	64.39	977.391	70.17	977.391	68.61	977.391	63.83	977.391	65.5	
977.684	31.78	977.684	58.39	977.684	65.17	977.684	63.61	977.684	60.83	977.684	67.5	
977.976	31.78	977.976	60.39	977.976	70.17	977.976	70.61	977.976	66.83	977.976	67.5	
978.269	37.78	978.269	65.39	978.269	66.17	978.269	69.61	978.269	66.83	978.269	65.5	
978.562	33.78	978.562	69.39	978.562	69.17	978.562	65.61	978.562	60.83	978.562	66.5	
978.855	33.78	978.855	61.39	978.855	65.17	978.855	65.61	978.855	61.83	978.855	65.5	
979.148	24.78	979.148	66.39	979.148	68.17	979.148	63.61	979.148	66.83	979.148	68.5	
979.44	35.78	979.44	56.39	979.44	61.17	979.44	68.61	979.44	56.83	979.44	66.5	
979.733	35.78	979.733	62.39	979.733	66.17	979.733	68.61	979.733	60.83	979.733	59.5	
980.025	31.78	980.025	61.39	980.025	65.17	980.025	68.61	980.025	60.83	980.025	60.5	
980.318	31.78	980.318	59.39	980.318	61.17	980.318	67.61	980.318	60.83	980.318	58.5	
980.61	29.78	980.61	55.39	980.61	63.17	980.61	62.61	980.61	62.83	980.61	61.5	
980.903	33.78	980.903	60.39	980.903	69.17	980.903	62.61	980.903	55.83	980.903	65.5	
981.195	30.78	981.195	61.39	981.195	60.17	981.195	64.61	981.195	57.83	981.195	61.5	
981.487	26.78	981.487	59.39	981.487	65.17	981.487	60.61	981.487	55.83	981.487	59.5	
981.78	30.78	981.78	59.39	981.78	60.17	981.78	66.61	981.78	62.83	981.78	60.5	
982.072	28.78	982.072	61.39	982.072	66.17	982.072	60.61	982.072	56.83	982.072	57.5	
982.364	30.78	982.364	59.39	982.364	55.17	982.364	64.61	982.364	60.83	982.364	63.5	
982.656	26.78	982.656	57.39	982.656	64.17	982.656	61.61	982.656	55.83	982.656	62.5	
982.948	29.78	982.948	53.39	982.948	63.17	982.948	64.61	982.948	64.83	982.948	56.5	
983.24	29.78	983.24	54.39	983.24	64.17	983.24	63.61	983.24	54.83	983.24	57.5	
983.532	27.78	983.532	57.39	983.532	57.17	983.532	54.61	983.532	58.83	983.532	60.5	
983.824	28.78	983.824	55.39	983.824	58.17	983.824	65.61	983.824	55.83	983.824	61.5	
984.115	25.78	984.115	59.39	984.115	60.17	984.115	61.61	984.115	58.83	984.115	61.5	
984.407	31.78	984.407	51.39	984.407	60.17	984.407	61.61	984.407	59.83	984.407	58.5	
984.699	31.78	984.699	62.39	984.699	64.17	984.699	60.61	984.699	53.83	984.699	54.5	
984.99	27.78	984.99	60.39	984.99	55.17	984.99	60.61	984.99	59.83	984.99	61.5	
985.282	28.78	985.282	55.39	985.282	56.17	985.282	53.61	985.282	56.83	985.282	52.5	
985.574	29.78	985.574	57.39	985.574	57.17	985.574	60.61	985.574	57.83	985.574	58.5	
985.865	29.78	985.865	55.39	985.865	60.17	985.865	58.61	985.865	59.83	985.865	59.5	
986.156	29.78	986.156	56.39	986.156	55.17	986.156	59.61	986.156	57.83	986.156	52.5	
986.448	31.78	986.448	48.39	986.448	56.17	986.448	61.61	986.448	54.83	986.448	54.5	
986.739	33.78	986.739	58.39	986.739	58.17	986.739	58.61	986.739	57.83	986.739	58.5	
987.03	28.78	987.03	56.39	987.03	60.17	987.03	58.61	987.03	51.83	987.03	56.5	
987.322	25.78	987.322	48.39	987.322	58.17	987.322	56.61	987.322	50.83	987.322	57.5	
987.613	30.78	987.613	53.39	987.613	57.17	987.613	53.61	987.613	53.83	987.613	51.5	
987.904	24.78	987.904	58.39	987.904	51.17	987.904	59.61	987.904	52.83	987.904	52.5	
988.195	32.78	988.195	51.39	988.195	57.17	988.195	55.61	988.195	53.83	988.195	55.5	
988.486	31.78	988.486	51.39	988.486	53.17	988.486	52.61	988.486	54.83	988.486	53.5	
988.777	26.78	988.777	47.39	988.777	51.17	988.777	54.61	988.777	55.83	988.777	54.5	
989.068	25.78	989.068	55.39	989.068	52.17	989.068	52.61	989.068	54.83	989.068	49.5	
989.359	33.78	989.359	48.39	989.359	51.17	989.359	52.61	989.359	52.83	989.359	53.5	
989.649	25.78	989.649	52.39	989.649	53.17	989.649	58.61	989.649	52.83	989.649	47.5	
989.94	31.78	989.94	48.39	989.94	52.17	989.94	57.61	989.94	50.83	989.94	54.5	
990.231	23.78	990.231	51.39	990.231	48.17	990.231	53.61	990.231	48.83	990.231	57.5	
990.521	30.78	990.521	45.39	990.521	55.17	990.521	55.61	990.521	48.83	990.521	58.5	
990.812	26.78	990.812	45.39	990.812	52.17	990.812	53.61	990.812	47.83	990.812	49.5	
991.103	23.78	991.103	51.39	991.103	54.17	991.103	52.61	991.103	52.83	991.103	44.5	
991.393	28.78	991.393	51.39	991.393	50.17	991.393	52.61	991.393	47.83	991.393	53.5	
991.683	26.78	991.683	51.39	991.683	49.17	991.683	56.61	991.683	46.83	991.683	50.5	
991.974	25.78	991.974	51.39	991.974	50.17	991.974	55.61	991.974	50.83	991.974	53.5	
992.264	29.78	992.264	46.39	992.264	50.17	992.264	51.61	992.264	49.83	992.264	51.5	
992.554	23.78	992.554	50.39	992.554	53.17	992.554	48.61	992.554	46.83	992.554	49.5	
992.845	27.78	992.845	52.39	992.845	48.17	992.845	47.61	992.845	48.83	992.845	52.5	
993.135	30.78	993.135	49.39	993.135	49.17	993.135	45.61	993.135	49.83	993.135	49.5	
993.425	26.78	993.425	47.39	993.425	49.17	993.425	48.61	993.425	43.83	993.425	51.5	
993.715	24.78	993.715	47.39	993.715	52.17	993.715	50.61	993.715	47.83	993.715	44.5	
994.005	32.78	994.005	51.39	994.005	50.17	994.005	48.61	994.005	52.83	994.005	49.5	
994.295	26.78	994.295	46.39	994.295	50.17	994.295	55.61	994.295	50.83	994.295	39.5	
994.585	22.78	994.585	45.39	994.585	48.17	994.585	47.61	994.585	49.83	994.585	48.5	
994.874	27.78	994.874	46.39	994.874	52.17	994.874	51.61	994.874	44.83	994.874	45.5	
995.164	26.78	995.164	48.39	995.164	49.17	995.164	48.61	995.164	45.83	995.164	47.5	
995.454	24.78	995.454	42.39	995.454	46.17	995.454	46.61	995.454	49.83	995.454	45.5	
995.744	27.78	995.744	49.39	995.744	43.17	995.744	48.61	995.744	46.83	995.744	42.5	
996.033	23.78	996.033	45.39	996.033	46.17	996.033	45.61	996.033	48.83	996.033	45.5	
996.323	24.78	996.323	48.39	996.323	45.17	996.323	48.61	996.323	46.83	996.323	48.5	
996.612	22.78	996.612	46.39	996.612	44.17	996.612	44.61	996.612	46.83	996.612	41.5	
996.902	26.78	996.902	45.39	996.902	47.17	996.902	45.61	996.902	44.83	996.902	44.5	
997.191	21.78	997.191	42.39	997.191	44.17	997.191	45.61	997.191	43.83	997.191	42.5	
997.48	25.78	997.48	41.39	997.48	46.17	997.48	42.61	997.48	43.83	997.48	41.5	
997.77	23.78	997.77	43.39	997.77	48.17	997.77	47.61	997.77	42.83	997.77	44.5	
998.059	24.78	998.059	49.39	998.059	50.17	998.059	43.61	998.059	43.83	998.059	48.5	
998.348	23.78	998.348	43.39	998.348	41.17	998.348	43.61	998.348	43.83	998.348	46.5	
998.637	21.78	998.637	44.39	998.637	47.17	998.637	41.61	998.637	43.83	998.637	43.5	
998.926	25.78	998.926	42.39	998.926	46.17	998.926	44.61	998.926	42.83	998.926	42.5	
999.215	24.78	999.215	36.39	999.215	40.17	999.215	42.61	999.215	41.83	999.215	44.5	
999.504	23.78	999.504	37.39	999.504	47.17	999.504	43.61	999.504	37.83	999.504	41.5	
999.793	19.78	999.793	42.39	999.793	43.17	999.793	39.61	999.793	42.83	999.793	42.5	
1000.082	34.78	1000.082	60.39	1000.082	55.17	1000.082	54.61	1000.082	53.83	1000.082	56.5	
1000.371	22.78	1000.371	44.39	1000.371	42.17	1000.371	44.61	1000.371	41.83	1000.371	39.5	
1000.66	17.78	1000.66	39.39	1000.66	41.17	1000.66	43.61	1000.66	44.83	1000.66	39.5	
1000.948	24.78	1000.948	42.39	1000.948	43.17	1000.948	38.61	1000.948	39.83	1000.948	45.5	
1001.237	24.78	1001.237	42.39	1001.237	39.17	1001.237	33.61	1001.237	41.83	1001.237	42.5	
1001.525	25.78	1001.525	36.39	1001.525	42.17	1001.525	42.61	1001.525	39.83	1001.525	46.5	
1001.814	26.78	1001.814	35.39	1001.814	40.17	1001.814	40.61	1001.814	36.83	1001.814	42.5	
1002.102	23.78	1002.102	33.39	1002.102	40.17	1002.102	41.61	1002.102	37.83	1002.102	36.5	
1002.391	26.78	1002.391	44.39	1002.391	39.17	1002.391	37.61	1002.391	42.83	1002.391	36.5	
1002.679	17.78	1002.679	42.39	1002.679	40.17	1002.679	42.61	1002.679	38.83	1002.679	38.5	
1002.968	20.78	1002.968	39.39	1002.968	45.17	1002.968	40.61	1002.968	41.83	1002.968	38.5	
1003.256	16.78	1003.256	40.39	1003.256	44.17	1003.256	42.61	1003.256	39.83	1003.256	38.5	
1003.544	25.78	1003.544	39.39	1003.544	38.17	1003.544	48.61	1003.544	37.83	1003.544	40.5	
1003.832	23.78	1003.832	44.39	1003.832	46.17	1003.832	44.61	1003.832	37.83	1003.832	41.5	
1004.12	16.78	1004.12	41.39	1004.12	39.17	1004.12	36.61	1004.12	41.83	1004.12	33.5	
1004.408	22.78	1004.408	40.39	1004.408	38.17	1004.408	39.61	1004.408	37.83	1004.408	40.5	
1004.696	22.78	1004.696	38.39	1004.696	38.17	1004.696	33.61	1004.696	37.83	1004.696	33.5	
1004.984	27.78	1004.984	39.39	1004.984	37.17	1004.984	33.61	1004.984	38.83	1004.984	38.5	
1005.272	21.78	1005.272	34.39	1005.272	35.17	1005.272	40.61	1005.272	38.83	1005.272	35.5	
1005.56	26.78	1005.56	30.39	1005.56	38.17	1005.56	37.61	1005.56	40.83	1005.56	37.5	
1005.848	21.78	1005.848	38.39	1005.848	37.17	1005.848	35.61	1005.848	34.83	1005.848	36.5	
1006.135	20.78	1006.135	34.39	1006.135	42.17	1006.135	37.61	1006.135	35.83	1006.135	37.5	
1006.423	26.78	1006.423	35.39	1006.423	34.17	1006.423	31.61	1006.423	36.83	1006.423	36.5	
1006.711	21.78	1006.711	37.39	1006.711	40.17	1006.711	33.61	1006.711	40.83	1006.711	36.5	
1006.998	22.78	1006.998	37.39	1006.998	37.17	1006.998	37.61	1006.998	39.83	1006.998	33.5	
1007.286	20.78	1007.286	35.39	1007.286	34.17	1007.286	34.61	1007.286	29.83	1007.286	39.5	
1007.573	23.78	1007.573	34.39	1007.573	41.17	1007.573	36.61	1007.573	39.83	1007.573	35.5	
1007.861	25.78	1007.861	39.39	1007.861	41.17	1007.861	30.61	1007.861	39.83	1007.861	37.5	
1008.148	18.78	1008.148	38.39	1008.148	36.17	1008.148	32.61	1008.148	35.83	1008.148	37.5	
1008.435	23.78	1008.435	39.39	1008.435	41.17	1008.435	40.61	1008.435	34.83	1008.435	32.5	
1008.722	24.78	1008.722	40.39	1008.722	39.17	1008.722	36.61	1008.722	32.83	1008.722	36.5	
1009.01	23.78	1009.01	35.39	1009.01	36.17	1009.01	36.61	1009.01	33.83	1009.01	35.5	
1009.297	19.78	1009.297	35.39	1009.297	34.17	1009.297	38.61	1009.297	38.83	1009.297	28.5	
1009.584	15.78	1009.584	34.39	1009.584	32.17	1009.584	37.61	1009.584	32.83	1009.584	35.5	
1009.871	18.78	1009.871	32.39	1009.871	33.17	1009.871	38.61	1009.871	34.83	1009.871	34.5	
1010.158	13.78	1010.158	28.39	1010.158	35.17	1010.158	36.61	1010.158	29.83	1010.158	35.5	
1010.445	20.78	1010.445	32.39	1010.445	34.17	1010.445	34.61	1010.445	35.83	1010.445	33.5	
1010.732	17.78	1010.732	37.39	1010.732	33.17	1010.732	34.61	1010.732	30.83	1010.732	31.5	
1011.018	25.78	1011.018	43.39	1011.018	37.17	1011.018	37.61	1011.018	35.83	1011.018	34.5	
1011.305	21.78	1011.305	34.39	1011.305	37.17	1011.305	32.61	1011.305	30.83	1011.305	28.5	
1011.592	22.78	1011.592	33.39	1011.592	38.17	1011.592	31.61	1011.592	30.83	1011.592	32.5	
1011.878	18.78	1011.878	37.39	1011.878	35.17	1011.878	33.61	1011.878	37.83	1011.878	35.5	
1012.165	17.78	1012.165	31.39	1012.165	35.17	1012.165	35.61	1012.165	36.83	1012.165	29.5	
1012.452	20.78	1012.452	33.39	1012.452	33.17	1012.452	29.61	1012.452	31.83	1012.452	31.5	
1012.738	19.78	1012.738	32.39	1012.738	35.17	1012.738	37.61	1012.738	32.83	1012.738	29.5	
1013.024	18.78	1013.024	28.39	1013.024	28.17	1013.024	36.61	1013.024	31.83	1013.024	29.5	
1013.311	15.78	1013.311	28.39	1013.311	33.17	1013.311	34.61	1013.311	32.83	1013.311	33.5	
1013.597	19.78	1013.597	26.39	1013.597	32.17	1013.597	28.61	1013.597	32.83	1013.597	30.5	
1013.883	18.78	1013.883	37.39	1013.883	38.17	1013.883	33.61	1013.883	31.83	1013.883	28.5	
1014.17	18.78	1014.17	36.39	1014.17	33.17	1014.17	33.61	1014.17	28.83	1014.17	36.5	
1014.456	17.78	1014.456	28.39	1014.456	32.17	1014.456	33.61	1014.456	32.83	1014.456	30.5	
1014.742	19.78	1014.742	35.39	1014.742	36.17	1014.742	29.61	1014.742	29.83	1014.742	27.5	
1015.028	22.78	1015.028	31.39	1015.028	34.17	1015.028	34.61	1015.028	36.83	1015.028	29.5	
1015.314	22.78	1015.314	30.39	1015.314	30.17	1015.314	26.61	1015.314	32.83	1015.314	33.5	
1015.6	17.78	1015.6	28.39	1015.6	35.17	1015.6	29.61	1015.6	29.83	1015.6	27.5	
1015.886	20.78	1015.886	31.39	1015.886	31.17	1015.886	34.61	1015.886	27.83	1015.886	33.5	
1016.171	22.78	1016.171	33.39	1016.171	37.17	1016.171	35.61	1016.171	33.83	1016.171	34.5	
1016.457	21.78	1016.457	25.39	1016.457	31.17	1016.457	32.61	1016.457	32.83	1016.457	30.5	
1016.743	20.78	1016.743	33.39	1016.743	30.17	1016.743	33.61	1016.743	31.83	1016.743	27.5	
1017.028	18.78	1017.028	31.39	1017.028	31.17	1017.028	31.61	1017.028	32.83	1017.028	29.5	
1017.314	21.78	1017.314	26.39	1017.314	29.17	1017.314	35.61	1017.314	33.83	1017.314	31.5	
1017.6	17.78	1017.6	25.39	1017.6	28.17	1017.6	34.61	1017.6	29.83	1017.6	32.5	
1017.885	17.78	1017.885	29.39	1017.885	35.17	1017.885	26.61	1017.885	33.83	1017.885	31.5	
1018.171	16.78	1018.171	29.39	1018.171	28.17	1018.171	24.61	1018.171	25.83	1018.171	25.5	
1018.456	20.78	1018.456	30.39	1018.456	31.17	1018.456	27.61	1018.456	30.83	1018.456	29.5	
1018.741	19.78	1018.741	27.39	1018.741	27.17	1018.741	29.61	1018.741	28.83	1018.741	28.5	
1019.026	17.78	1019.026	32.39	1019.026	30.17	1019.026	32.61	1019.026	24.83	1019.026	26.5	
